"","formulaRank","molecularFormula","adduct","precursorFormula","NPC#pathway","NPC#pathway Probability","NPC#superclass","NPC#superclass Probability","NPC#class","NPC#class Probability","ClassyFire#superclass","ClassyFire#superclass probability","ClassyFire#class","ClassyFire#class Probability","ClassyFire#subclass","ClassyFire#subclass Probability","ClassyFire#level 5","ClassyFire#level 5 Probability","ClassyFire#most specific class","ClassyFire#most specific class Probability","ClassyFire#all classifications","ionMass","retentionTimeInSeconds","retentionTimeInMinutes","formulaId","alignedFeatureId","compoundId","mappingFeatureId","overallFeatureQuality","structurePerIdRank","ConfidenceScoreExact","ConfidenceScoreApproximate","CSI:FingerIDScore","ZodiacScore","SiriusScoreNormalized","SiriusScore","InChIkey2D","InChI","name","smiles","xlogp","pubchemids","links","dbflags","bio_score","polarity","id","mz_round","rt_round"
"563",1,"C20H20N2O4","[M + H]+","C20H21N2O4+","Alkaloids",0.993,"Tyrosine alkaloids",0.921,"Isoquinoline alkaloids",0.565,"Organoheterocyclic compounds",0.989,"Tetrahydroisoquinolines",0.722,NA,NA,NA,NA,"Tetrahydroisoquinolines",0.722,"Organic compounds; Organoheterocyclic compounds; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Acetals; Benzenoids; Tetrahydroisoquinolines; Aralkylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",353.15,822,13.708,829744556138801664,829739522063722496,829739522063722496,"431",NA,1,0.029,0.029,-264.403,0.997,0.996,138.392,"ZRAIRHSUKMHHQT","InChI=1S/C20H20N2O4/c1-25-17-7-3-15(4-8-17)11-19(21-13-23)20(22-14-24)12-16-5-9-18(26-2)10-6-16/h3-14H,1-2H3,(H,21,23)(H,22,24)","N,N'-((1Z,3Z)-1,4-Bis(4-Methoxyphenyl)Buta-1,3-Diene-2,3-Diyl)Diformamide","COC1=CC=C(C=C1)C=C(C(=CC2=CC=C(C=C2)OC)NC=O)NC=O",2.7,"11462296;72970930;57552759","COCONUT:(CNP0260797);MiMeDB:(MMDBc0008543);CHEBI:(68205);SUPERNATURAL:(SN0477990);MESH:(11462296);PUBCHEM:(11462296 72970930 57552759);LOTUS:(Q27136698 Q104202707);PUBMED:(null)",1345323110,3,"p","p431",353.15,13.71
"564",1,"C9H8O4","[M + H]+","C9H9O4+","Shikimates and Phenylpropanoids",0.582,"Phenolic acids (C6-C1)",0.203,"Simple phenolic acids",0.242,"Benzenoids",0.906,"Phenols",0.689,"Methoxyphenols",0.707,NA,NA,"Methoxyphenols",0.707,"Organic compounds; Aldehydes; Alkyl aryl ethers; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Benzaldehydes; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl-aldehydes; Organic oxides; Hydroxybenzaldehydes; Methoxybenzenes; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities",181.05,821,13.686,829744532357091968,829739522097276928,829739522097276928,"432",NA,1,0.519,0.519,-91.097,1,1,182.932,"YVNRFQCFZVYDRO","InChI=1S/C9H8O4/c1-13-8-3-6(4-10)2-7(5-11)9(8)12/h2-5,12H,1H3","4-hydroxy-5-methoxybenzene-1,3-dicarbaldehyde","COC1=CC(=CC(=C1O)C=O)C=O",0.87,"18035","COCONUT:(CNP0113703);NORMAN:(NS00028665);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);SUPERNATURAL:(SN0461420);PUBCHEM:(18035);DSSTox:(DTXSID70183556);PUBMED:(null)",137509470274,3,"p","p432",181.05,13.69
"565",1,"C20H23NO4","[M + H]+","C20H24NO4+","Alkaloids",1,"Tyrosine alkaloids",1,"Aporphine alkaloids",0.969,"Alkaloids and derivatives",0.976,"Aporphines",0.992,NA,NA,NA,NA,"Aporphines",0.992,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",342.171,819,13.655,829744530922639488,829739522139219968,829739522135025664,"433",NA,1,0.817,0.876,-36.929,1,1,111.248,"QELDJEKNFOQJOY","InChI=1S/C20H23NO4/c1-21-8-7-12-10-15(24-3)20(25-4)18-16(12)13(21)9-11-5-6-14(23-2)19(22)17(11)18/h5-6,10,13,22H,7-9H2,1-4H3","Luteanin","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC",3.414,"6921635;6921636;688162;10143;48704","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030184);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10143);SUPERNATURAL:(SN0303183);MESH:(10143 48704);FooDB:(FDB002000);PUBCHEM:(6921635 6921636 688162 10143 48704);GNPS:(CCMSLIB00000086009);COCONUT:(CNP0211797);NORMAN:(NS00067011);CHEBI:(6000);KEGG:(C09549);DSSTox:(DTXSID201023580 DTXSID50929035);LOTUS:(Q104195737 Q105219277 Q27106973);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(QELDJEKNFOQJOY-UHFFFAOYSA-N)",138369307006,3,"p","p433",342.171,13.65
"566",1,"C17H26O8","[M + H]+","C17H27O8+","Terpenoids",0.9,"Apocarotenoids",0.597,"Megastigmanes",0.449,"Lipids and lipid-like molecules",0.82,"Fatty Acyls",0.508,"Fatty acyl glycosides",0.523,"Fatty acyl glycosides of mono- and disaccharides",0.523,"Fatty acyl glycosides of mono- and disaccharides",0.523,"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Prenol lipids; Primary alcohols; Organooxygen compounds; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",359.171,823,13.712,829744539420301440,829739522168580096,829739522168580096,"434",NA,1,0.169,0.169,-176.813,1,1,92.478,"UQQGQFDJKYFCBX","InChI=1S/C17H26O8/c18-10-12-14(20)15(21)16(22)17(25-12)24-11-6-2-1-5-9-23-13(19)8-4-3-7-11/h1-2,4,8,11-12,14-18,20-22H,3,5-7,9-10H2","7-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}-1-oxacyclododeca-3,9-dien-2-one","C1CC(CC=CCCOC(=O)C=C1)OC2C(C(C(C(O2)CO)O)O)O",0.2,"163051181","COCONUT:(CNP0334857);SUPERNATURAL:(SN0377535);PUBCHEM:(163051181)",3145730,3,"p","p434",359.171,13.71
"567",1,"C13H18O2","[M + H]+","C13H19O2+","Terpenoids",0.985,"Sesquiterpenoids",0.561,"Apocarotenoids(ε-)",0.605,"Organic oxygen compounds",0.999,"Organooxygen compounds",0.999,"Carbonyl compounds",0.959,"Ketones",0.924,"Cyclohexenones",0.567,"Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Cyclohexenones; Organic oxygen compounds; Chemical entities",207.138,821,13.692,829744519883227648,829739522202134528,829739522202134528,"435",NA,1,0.43,0.43,-46.269,0.95,0.25,235.381,"MLYOGKJJENFVJN","InChI=1S/C13H18O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h5-7,12H,8H2,1-4H3","3,5,5-trimethyl-4-(3-oxobut-1-en-1-yl)cyclohex-2-en-1-one","CC1=CC(=O)CC(C1C=CC(=O)C)(C)C",1.6,"5363685;522724;13146048;13146049","COCONUT:(CNP0308093);NORMAN:(NS00113921);HMDB:(HMDB0303055);TeroMol:(TKC025167 TKC131319);SUPERNATURAL:(SN0229180);FooDB:(FDB007536);PUBCHEM:(5363685 522724 13146048 13146049);DSSTox:(DTXSID90942263);LOTUS:(Q104375558 Q105167338 Q105167336);PUBMED:(null)",138256056394,3,"p","p435",207.138,13.69
"568",1,"C9H6O2","[M + H]+","C9H7O2+","Polyketides",0.719,"Naphthalenes",0.888,"Naphthoquinones",0.79,"Benzenoids",0.975,"Naphthalenes",0.606,NA,NA,NA,NA,"Naphthalenes",0.606,"Organic compounds; Naphthalenes; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",147.044,830,13.832,829744540229802368,829739522319575040,829739522319575040,"438",NA,1,0.088,0.088,-80.6,1,1,57.401,"ADDZHRRCUWNSCS","InChI=1S/C9H6O2/c10-6-8-5-7-3-1-2-4-9(7)11-8/h1-6H","1-benzofuran-2-carbaldehyde","C1=CC=C2C(=C1)C=C(O2)C=O",1.928,"163480786;61341","PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0003119);NORMAN:(NS00047150);HMDB:(HMDB0033183);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);CHEBI:(193658);SUPERNATURAL:(SN0002417);FooDB:(FDB011194);PUBCHEM:(163480786 61341);DSSTox:(DTXSID4047121);PUBCHEMANNOTATIONDRUG:(null);PUBCHEMANNOTATIONFOOD:(null);PUBMED:(null)",138230890602,3,"p","p438",147.044,13.83
"569",1,"C20H23NO4","[M + H]+","C20H24NO4+","Alkaloids",1,"Tyrosine alkaloids",1,"Aporphine alkaloids",0.963,"Alkaloids and derivatives",0.971,"Aporphines",0.99,NA,NA,NA,NA,"Aporphines",0.99,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",342.171,823,13.722,829744542134016768,829739522357323776,829739522357323776,"439",NA,1,0.803,0.87,-38.681,1,1,127.676,"QELDJEKNFOQJOY","InChI=1S/C20H23NO4/c1-21-8-7-12-10-15(24-3)20(25-4)18-16(12)13(21)9-11-5-6-14(23-2)19(22)17(11)18/h5-6,10,13,22H,7-9H2,1-4H3","Luteanin","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC",3.414,"6921635;6921636;688162;10143;48704","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030184);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10143);SUPERNATURAL:(SN0303183);MESH:(10143 48704);FooDB:(FDB002000);PUBCHEM:(6921635 6921636 688162 10143 48704);GNPS:(CCMSLIB00000086009);COCONUT:(CNP0211797);NORMAN:(NS00067011);CHEBI:(6000);KEGG:(C09549);DSSTox:(DTXSID201023580 DTXSID50929035);LOTUS:(Q104195737 Q105219277 Q27106973);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(QELDJEKNFOQJOY-UHFFFAOYSA-N)",138369307006,3,"p","p439",342.171,13.72
"570",1,"C15H14O10","[M + H]+","C15H15O10+","Shikimates and Phenylpropanoids",0.965,"Phenylpropanoids (C6-C3)",0.987,"Cinnamic acids and derivatives",0.986,"Phenylpropanoids and polyketides",0.985,"Cinnamic acids and derivatives",0.991,"Hydroxycinnamic acids and derivatives",0.988,"Coumaric acids and derivatives",0.984,"Coumaric acids and derivatives",0.984,"Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",355.067,834,13.906,829744541748140672,829739522395072512,829739522395072512,"440",NA,1,0.381,0.381,-103.884,1,0.996,51.518,"KYSQDMNDMYECNZ","InChI=1S/C15H14O10/c16-9-3-1-7(5-10(9)17)2-4-12(20)25-13(15(23)24)8(14(21)22)6-11(18)19/h1-5,8,13,16-17H,6H2,(H,18,19)(H,21,22)(H,23,24)","1-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}propane-1,2,3-tricarboxylic acid","C1=CC(=C(C=C1C=CC(=O)OC(C(CC(=O)O)C(=O)O)C(=O)O)O)O",0.1,"163194056;146672464;146672465;5280552;162889953;6121984;25245208;439851","COCONUT:(CNP0156790);MiMeDB:(MMDBc0054780);METACYC:(CPD-162);CHEBI:(16166 57663 153067);SUPERNATURAL:(SN0199032);KEGG:(C02927);PUBCHEM:(163194056 146672464 146672465 5280552 162889953 6121984 25245208 439851);LOTUS:(Q105147913 Q105147915);PUBCHEMANNOTATIONDRUG:(null)",1378879778,3,"p","p440",355.067,13.91
"571",1,"C9H6O3","[M + H]+","C9H7O3+","Shikimates and Phenylpropanoids",0.882,"Coumarins",0.807,"Isocoumarins",0.575,"Organoheterocyclic compounds",0.705,"Benzopyrans",0.583,"1-benzopyrans",0.503,NA,NA,"1-benzopyrans",0.503,"Organic compounds; Organoheterocyclic compounds; Pyrans; Benzopyrans; Phenols; Phenylpropanoids and polyketides; Organic acids and derivatives; Organooxygen compounds; Pyranones and derivatives; Carbonyl compounds; Benzenoids; 1-benzopyrans; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",163.039,832,13.859,829744533669909504,829739522437015680,829739522437015680,"441",NA,2,0.019,0.019,-123.518,1,1,95.935,"OWBBAPRUYLEWRR","InChI=1S/C9H6O3/c10-7-5-9(11)12-8-4-2-1-3-6(7)8/h1-5,11H","2-hydroxy-4H-chromen-4-one","C1=CC=C2C(=C1)C(=O)C=C(O2)O",1.529,"21788013;21788014;134854067","COCONUT:(CNP0038758);SUPERNATURAL:(SN0276707);FooDB:(FDB010971);PUBCHEM:(21788013 21788014 134854067);DSSTox:(DTXSID50944748);LOTUS:(Q82921983)",138247405570,3,"p","p441",163.039,13.86
"572",1,"C21H22N2O4","[M + H]+","C21H23N2O4+","Alkaloids",0.922,"Tyrosine alkaloids",0.909,"Isoquinoline alkaloids",0.143,"Benzenoids",0.999,"Phenols",0.946,"Benzenediols",0.835,"Catechols",0.89,"Catechols",0.89,"Organic compounds; Organoheterocyclic compounds; Phenols; Catechols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Benzenediols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Amines; Aralkylamines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",367.166,841,14.022,829744555878754688,829739522567039104,829739522567039104,"444",NA,3,0.13,0.13,-360.107,0.996,0.898,63.286,"YPMJUVLNANVFAQ","InChI=1S/C21H22N2O4/c1-26-18-9-14-7-8-22(12-16(14)10-19(18)27-2)20(24)13-23-11-15-5-3-4-6-17(15)21(23)25/h3-6,9-10H,7-8,11-13H2,1-2H3","2-[2-(6,7-dimethoxy-1,2,3,4-tetrahydroisoquinolin-2-yl)-2-oxoethyl]-2,3-dihydro-1H-isoindol-1-one","COC1=C(C=C2CN(CCC2=C1)C(=O)CN3CC4=CC=CC=C4C3=O)OC",2,"71825500","COCONUT:(CNP0240015);SUPERNATURAL:(SN0456784);PUBCHEM:(71825500)",3145730,3,"p","p444",367.166,14.02
"573",1,"C20H23NO4","[M + H]+","C20H24NO4+","Alkaloids",1,"Tyrosine alkaloids",1,"Aporphine alkaloids",0.966,"Alkaloids and derivatives",0.97,"Aporphines",0.99,NA,NA,NA,NA,"Aporphines",0.99,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",342.171,831,13.852,829744548219953792,829739522709645440,829739522709645440,"448",NA,1,0.765,0.826,-46.172,1,1,100.156,"QELDJEKNFOQJOY","InChI=1S/C20H23NO4/c1-21-8-7-12-10-15(24-3)20(25-4)18-16(12)13(21)9-11-5-6-14(23-2)19(22)17(11)18/h5-6,10,13,22H,7-9H2,1-4H3","Luteanin","CN1CCC2=CC(=C(C3=C2C1CC4=C3C(=C(C=C4)OC)O)OC)OC",3.414,"6921635;6921636;688162;10143;48704","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0030184);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(10143);SUPERNATURAL:(SN0303183);MESH:(10143 48704);FooDB:(FDB002000);PUBCHEM:(6921635 6921636 688162 10143 48704);GNPS:(CCMSLIB00000086009);COCONUT:(CNP0211797);NORMAN:(NS00067011);CHEBI:(6000);KEGG:(C09549);DSSTox:(DTXSID201023580 DTXSID50929035);LOTUS:(Q104195737 Q105219277 Q27106973);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(QELDJEKNFOQJOY-UHFFFAOYSA-N)",138369307006,3,"p","p448",342.171,13.85
"574",1,"C15H14O10","[M + H]+","C15H15O10+","Shikimates and Phenylpropanoids",0.962,"Phenylpropanoids (C6-C3)",0.985,"Cinnamic acids and derivatives",0.985,"Phenylpropanoids and polyketides",0.986,"Cinnamic acids and derivatives",0.991,"Hydroxycinnamic acids and derivatives",0.988,"Coumaric acids and derivatives",0.984,"Coumaric acids and derivatives",0.984,"Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Hydroxycinnamic acids and derivatives; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities",355.067,838,13.963,829744552372315648,829739522780948608,829739522780948608,"450",NA,1,0.366,0.384,-103.748,1,0.998,50.076,"KYSQDMNDMYECNZ","InChI=1S/C15H14O10/c16-9-3-1-7(5-10(9)17)2-4-12(20)25-13(15(23)24)8(14(21)22)6-11(18)19/h1-5,8,13,16-17H,6H2,(H,18,19)(H,21,22)(H,23,24)","1-{[3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy}propane-1,2,3-tricarboxylic acid","C1=CC(=C(C=C1C=CC(=O)OC(C(CC(=O)O)C(=O)O)C(=O)O)O)O",0.1,"163194056;146672464;146672465;5280552;162889953;6121984;25245208;439851","COCONUT:(CNP0156790);MiMeDB:(MMDBc0054780);METACYC:(CPD-162);CHEBI:(16166 57663 153067);SUPERNATURAL:(SN0199032);KEGG:(C02927);PUBCHEM:(163194056 146672464 146672465 5280552 162889953 6121984 25245208 439851);LOTUS:(Q105147913 Q105147915);PUBCHEMANNOTATIONDRUG:(null)",1378879778,3,"p","p450",355.067,13.96
"575",1,"C21H22N2O4","[M + H]+","C21H23N2O4+","Alkaloids",0.717,"Tyrosine alkaloids",0.387,"Cinnamic acid amides",0.125,"Benzenoids",0.999,"Phenols",0.842,"Benzenediols",0.614,"Catechols",0.658,"Catechols",0.658,"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Catechols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Benzenediols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",367.166,846,14.096,829744552154211840,829739522814503040,829739522814503040,"451",NA,1,0.022,0.022,-324.815,0.999,0.996,69.565,"MVAXBRFQBVKOFQ","InChI=1S/C21H22N2O4/c1-25-17-8-6-16(7-9-17)22-10-12-23(13-11-22)21(24)19-14-15-4-3-5-18(26-2)20(15)27-19/h3-9,14H,10-13H2,1-2H3","1-(7-methoxy-1-benzofuran-2-carbonyl)-4-(4-methoxyphenyl)piperazine","COC1=CC=C(C=C1)N2CCN(CC2)C(=O)C3=CC4=C(O3)C(=CC=C4)OC",3.7,"17594768","COCONUT:(CNP0066423);PUBCHEM:(17594768)",2097154,3,"p","p451",367.166,14.1
"576",1,"C19H21NO4","[M + H]+","C19H22NO4+","Alkaloids",1,"Tyrosine alkaloids",1,"Aporphine alkaloids",0.911,"Alkaloids and derivatives",0.949,"Aporphines",0.985,NA,NA,NA,NA,"Aporphines",0.985,"Organic compounds; Organoheterocyclic compounds; Naphthalenes; Phenanthrenes and derivatives; Alkyl aryl ethers; Phenols; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Organooxygen compounds; Aporphines; Quinolines and derivatives; Benzoquinolines; Trialkylamines; Phenol ethers; Naphthols and derivatives; Benzenoids; Amines; Tertiary amines; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Chemical entities",328.155,861,14.351,829744552917575168,829739522973886592,829739522973886592,"454",NA,1,0.758,0.844,-24.719,1,1,107.412,"LINHZVMHXABQLB","InChI=1S/C19H21NO4/c1-20-5-4-10-8-16(24-3)19(22)18-12-9-15(23-2)14(21)7-11(12)6-13(20)17(10)18/h7-9,13,21-22H,4-6H2,1-3H3","Isoboldine","CN1CCC2=CC(=C(C3=C2C1CC4=CC(=C(C=C43)OC)O)O)OC",3.004,"6971181;6971182;6994552;98369;133323","PUBCHEMANNOTATIONBIO:(null);BloodExposome:(133323 98369);SUPERNATURAL:(SN0206419);MESH:(98369 133323);FooDB:(FDB002225);PUBCHEM:(6971181 6971182 6994552 98369 133323);COCONUT:(CNP0414134);NORMAN:(NS00094102);CHEBI:(5986);KEGG:(C09541);DSSTox:(DTXSID301045612);LOTUS:(Q105152295 Q105152300 Q15426252);PUBMED:(null);KNAPSACK:(LINHZVMHXABQLB-UHFFFAOYSA-N)",138268639606,3,"p","p454",328.155,14.35
"577",1,"C7H6O4","[M - H2O + H]+","C7H5O3+","Shikimates and Phenylpropanoids",0.555,"Phenolic acids (C6-C1)",0.815,"Simple phenolic acids",0.789,"Organic acids and derivatives",0.942,"Carboxylic acids and derivatives",0.873,"Carboxylic acids",0.689,NA,NA,"Carboxylic acids",0.689,"Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities",137.025,852,14.205,829744547989266944,829739523036801152,829739523036801152,"456",NA,1,0.276,0.564,-57.526,0.996,0.333,98.971,"WXTMDXOMEHJXQO","InChI=1S/C7H6O4/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3,8-9H,(H,10,11)","Gentisate","C1=CC(=C(C=C1O)C(=O)O)O",0.475,"162336009;76973713;10844644;3469;54675839","PUBCHEMANNOTATIONBIO:(null);HMDB:(HMDB0000152);MiMeDB:(MMDBc0000336 MMDBc0054204);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);BloodExposome:(23663629 3469 55251260 54675839);SUPERNATURAL:(SN0422872);MESH:(3469 54675839);FooDB:(FDB000844);PUBCHEM:(162336009 76973713 10844644 3469 54675839);GNPS:(CCMSLIB00000479569);COCONUT:(CNP0187458);NORMAN:(NS00007790 NS00081239);METACYC:(CPD-633);PLANTCYC:(CPD-633);CHEBI:(189437 17189 58044);KEGG:(C00628);DSSTox:(DTXSID00445619 DTXSID0063656 DTXSID30197659 DTXSID4060078 DTXSID70635722);LOTUS:(Q417831);PUBCHEMANNOTATIONDRUG:(null);PUBMED:(null);KNAPSACK:(WXTMDXOMEHJXQO-UHFFFAOYSA-N)",139443181950,3,"p","p456",137.025,14.2
