formulaRank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScoreNormalized	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
1	C2O2P2	[M - H]-	C2-HO2P2-		1.000	-4.746	-4.746	0.000	0	0.000	-17.028	17.028	-15.360		116.928	2365	39.409	832323461848532970	832319751596226595	832319751592032290	1174	
1	C38H60O4	[M + H]+	C38H61O4+	1.000	1.000	188.349	179.632	8.716	55	0.970	-4.463	4.463	2.052		581.458	2366	39.433	832323498439643121	832319824379992834	832319824379992833	2948	
2	C35H61FO5	[M + H]+	C35H62FO5+	0.000	0.000	123.932	115.840	8.092	57	0.993	-4.627	4.627	0.086		581.458	2366	39.433	832323498439643122	832319824379992834	832319824379992833	2948	
3	C31H60N6O2S	[M + H]+	C31H61N6O2S+	0.000	0.000	117.598	111.425	6.172	55	0.970	-4.463	4.463	0.873		581.458	2366	39.433	832323498439643123	832319824379992834	832319824379992833	2948	
4	C35H64O4S	[M + H]+	C35H65O4S+	0.000	0.000	116.795	110.064	6.731	55	0.973	-4.623	4.623	-3.746		581.458	2366	39.433	832323498439643124	832319824379992834	832319824379992833	2948	
5	C39H56N4	[M + H]+	C39H57N4+	0.000	0.000	116.055	107.392	8.663	48	0.860	-4.926	4.926	-0.248		581.458	2366	39.433	832323498439643125	832319824379992834	832319824379992833	2948	
6	C32H66O5Si	[M + Na]+	C32H66NaO5Si+	0.000	0.000	115.103	107.423	7.680	52	0.954	-4.581	4.581	0.787		581.458	2366	39.433	832323498439643126	832319824379992834	832319824379992833	2948	
7	C29H64N2O7Si	[M + H]+	C29H65N2O7Si+	0.000	0.000	114.764	108.387	6.378	55	0.970	-4.463	4.463	3.568		581.458	2366	39.433	832323498439643127	832319824379992834	832319824379992833	2948	
8	C36H57FN4O	[M + H]+	C36H58FN4O+	0.000	0.000	114.182	106.388	7.794	48	0.900	-4.926	4.926	-2.214		581.458	2366	39.433	832323498439643128	832319824379992834	832319824379992833	2948	
9	C33H63FO5	[M + Na]+	C33H63FNaO5+	0.000	0.000	113.224	107.160	6.064	53	0.957	-4.543	4.543	4.224		581.458	2366	39.433	832323498439643129	832319824379992834	832319824379992833	2948	
10	C30H64N2O6S	[M + H]+	C30H65N2O6S+	0.000	0.000	113.004	108.017	4.987	55	0.970	-4.463	4.463	3.173		581.458	2366	39.433	832323498439643130	832319824379992834	832319824379992833	2948	
1	C2HF3O2	[M - H]-	C2F3O2-		1.000	12.126	12.126	0.000	1	0.908	-7.083	7.083	-2.013		112.985	2366	39.433	832323475744262757	832319751671724077	832319751671724076	1176	
2	C5F2O	[M - H]-	C5-HF2O-		0.000	-0.131	-0.131	0.000	0	0.000	9.447	9.447	8.102		112.985	2366	39.433	832323475744262758	832319751671724077	832319751671724076	1176	
3	H4N2S2	[M + H2O - H]-	H5N2OS2-		0.000	-1.822	-1.822	0.000	0		5.608	5.608	4.263		112.985	2366	39.433	832323475744262759	832319751671724077	832319751671724076	1176	
4	C2N3O3	[M - H]-	C2-HN3O3-		0.000	-3.192	-3.192	0.000	0	0.000	-10.421	10.421	-11.766		112.985	2366	39.433	832323475744262760	832319751671724077	832319751671724076	1176	
1	C24H34N2O6	[M - H]-	C24H33N2O6-		0.099	19.662	11.640	8.022	3	0.081	1.285	1.285	1.437		445.235	2366	39.439	832323476587317967	832319751709472818	832319751709472817	1177	
2	C24H36N2O7	[M - H2O - H]-	C24H33N2O6-		0.099	19.662	11.640	8.022	3	0.081	1.285	1.285	-40450.376		445.235	2366	39.439	832323476587317968	832319751709472818	832319751709472817	1177	
3	C24H32N2O5	[M + H2O - H]-	C24H33N2O6-		0.099	19.662	11.640	8.022	2	0.058	0.949	0.949	1.437		445.235	2366	39.439	832323476587317969	832319751709472818	832319751709472817	1177	
4	C23H32N2O4	[M + CH2O2 - H]-	C24H33N2O6-		0.099	19.662	11.640	8.022	2	0.054	0.949	0.949	1.437		445.235	2366	39.439	832323476587317970	832319751709472818	832319751709472817	1177	
5	C20H30F4N6O	[M - H]-	C20H29F4N6O-		0.098	19.658	12.017	7.642	2	0.892	-2.540	2.540	1.357		445.235	2366	39.439	832323476587317971	832319751709472818	832319751709472817	1177	
6	C20H32F4N6O2	[M - H2O - H]-	C20H29F4N6O-		0.098	19.658	12.017	7.642	2	0.892	-2.540	2.540	-40450.456		445.235	2366	39.439	832323476587317972	832319751709472818	832319751709472817	1177	
7	C20H28F4N6	[M + H2O - H]-	C20H29F4N6O-		0.098	19.658	12.017	7.642	1	0.887	-0.836	1.705	1.357		445.235	2366	39.439	832323476587317973	832319751709472818	832319751709472817	1177	
8	C22H32N5O5	[M - H]-	C22H31N5O5-		0.045	18.865	11.662	7.203	4	0.967	1.622	3.261	4.452		445.235	2366	39.439	832323476587317974	832319751709472818	832319751709472817	1177	
9	C22H34N5O6	[M - H2O - H]-	C22H31N5O5-		0.045	18.865	11.662	7.203	4	0.967	1.622	3.261	-40447.360		445.235	2366	39.439	832323476587317975	832319751709472818	832319751709472817	1177	
10	C22H30N5O4	[M + H2O - H]-	C22H31N5O5-		0.045	18.865	11.662	7.203	3	0.944	2.369	3.613	4.452		445.235	2366	39.439	832323476587317976	832319751709472818	832319751709472817	1177	
1	C38H60O4	[M + H]+	C38H61O4+	1.000	1.000	183.272	174.556	8.716	56	0.981	-3.957	3.957	2.018		581.458	2368	39.466	832323529351666090	832319824526793494	832319824526793493	2952	
2	C35H61FO5	[M + H]+	C35H62FO5+	0.000	0.000	121.229	113.137	8.092	55	0.969	-3.962	3.962	0.052		581.458	2368	39.466	832323529351666091	832319824526793494	832319824526793493	2952	
3	C32H66O5Si	[M + Na]+	C32H66NaO5Si+	0.000	0.000	113.996	106.317	7.680	53	0.955	-3.998	3.998	0.753		581.458	2368	39.466	832323529351666092	832319824526793494	832319824526793493	2952	
4	C33H66O4S	[M + Na]+	C33H66NaO4S+	0.000	0.000	110.314	103.526	6.788	52	0.946	-4.029	4.029	0.357		581.458	2368	39.466	832323529351666093	832319824526793494	832319824526793493	2952	
5	C33H63FO5	[M + Na]+	C33H63FNaO5+	0.000	0.000	108.158	102.093	6.064	54	0.960	-3.967	3.967	4.189		581.458	2368	39.466	832323529351666094	832319824526793494	832319824526793493	2952	
6	C35H64O4S	[M + H]+	C35H65O4S+	0.000	0.000	107.825	101.094	6.731	49	0.926	-4.404	4.404	-3.780		581.458	2368	39.466	832323529351666095	832319824526793494	832319824526793493	2952	
7	C30H64N2O6S	[M + H]+	C30H65N2O6S+	0.000	0.000	106.693	101.706	4.987	52	0.945	-3.967	3.967	3.138		581.458	2368	39.466	832323529351666096	832319824526793494	832319824526793493	2952	
8	C31H60N6O2S	[M + H]+	C31H61N6O2S+	0.000	0.000	106.484	100.312	6.172	51	0.940	-4.085	4.085	0.838		581.458	2368	39.466	832323529351666097	832319824526793494	832319824526793493	2952	
9	C39H56N4	[M + H]+	C39H57N4+	0.000	0.000	106.301	97.638	8.663	44	0.825	-4.214	4.214	-0.282		581.458	2368	39.466	832323529351666098	832319824526793494	832319824526793493	2952	
10	C36H57FN4O	[M + H]+	C36H58FN4O+	0.000	0.000	104.928	97.135	7.794	45	0.873	-4.208	4.208	-2.248		581.458	2368	39.466	832323529351666099	832319824526793494	832319824526793493	2952	
1	C18H28O	[M + H3N + H]+	C18H32NO+	1.000	0.500	245.437	242.130	3.307	56	0.943	-4.816	4.816	1.793		278.248	2368	39.470	832323467980605743	832319824497433361	832319824497433360	2951	
2	C18H31NO	[M + H]+	C18H32NO+	0.000	0.500	245.437	242.130	3.307	57	0.994	-4.733	4.733	1.793		278.248	2368	39.470	832323467980605742	832319824497433361	832319824497433360	2951	
3	C15H32FNO2	[M + H]+	C15H33FNO2+	0.000	0.000	166.032	162.690	3.342	56	0.988	-5.020	5.020	-2.314		278.248	2368	39.470	832323467980605744	832319824497433361	832319824497433360	2951	
4	C15H29FO2	[M + H3N + H]+	C15H33FNO2+	0.000	0.000	166.032	162.690	3.342	55	0.937	-4.996	4.996	-2.314		278.248	2368	39.470	832323467980605745	832319824497433361	832319824497433360	2951	
5	C16H29N4	[M + H]+	C16H30N4+	0.000	0.000	162.491	160.486	2.005	45	0.925	-4.258	5.139	6.619		278.248	2368	39.470	832323467980605746	832319824497433361	832319824497433360	2951	
6	C16H26N3	[M + H3N + H]+	C16H30N4+	0.000	0.000	162.491	160.486	2.005	44	0.874	-4.356	5.230	6.619		278.248	2368	39.470	832323467980605747	832319824497433361	832319824497433360	2951	
7	C14H34N2OP	[M + H]+	C14H35N2OP+	0.000	0.000	154.997	152.063	2.934	55	0.984	-4.733	4.733	0.676		278.248	2368	39.470	832323467980605748	832319824497433361	832319824497433360	2951	
8	C14H31NOP	[M + H3N + H]+	C14H35N2OP+	0.000	0.000	154.997	152.063	2.934	54	0.933	-4.816	4.816	0.676		278.248	2368	39.470	832323467980605749	832319824497433361	832319824497433360	2951	
9	C15H32OS	[M + H3N + H]+	C15H36NOS+	0.000	0.000	148.560	146.814	1.746	45	0.876	-5.234	5.234	-10.322		278.248	2368	39.470	832323467980605750	832319824497433361	832319824497433360	2951	
10	C13H33N4S	[M + H]+	C13H34N4S+	0.000	0.000	108.978	106.533	2.445	32	0.824	-5.289	5.289	-5.497		278.248	2368	39.470	832323467980605751	832319824497433361	832319824497433360	2951	
1	C22H45O9P	[M - H2O + H]+	C22H44O8P+	0.467	0.316	68.273	60.980	7.293	22	0.985	-5.936	5.936	-38541.185		467.278	2376	39.598	832323470664960474	832319824623262496	832319824623262495	2954	
2	C22H47O10P	[M - H4O2 + H]+	C22H44O8P+	0.430	0.316	68.273	60.980	7.293	22	0.985	-5.936	5.936	-77084.765		467.278	2376	39.598	832323470664960475	832319824623262496	832319824623262495	2954	
3	C22H43O8P	[M + H]+	C22H44O8P+	0.087	0.316	68.273	60.980	7.293	22	0.985	-5.936	5.936	2.394		467.278	2376	39.598	832323470664960473	832319824623262496	832319824623262495	2954	
4	C24H44O6	[M + K]+	C24H44KO6+	0.011	0.037	66.142	66.142	0.000	22	0.985	-6.101	6.101	2.146		467.278	2376	39.598	832323470664960476	832319824623262496	832319824623262495	2954	
5	C27H40O5	[M + Na]+	C27H40NaO5+	0.005	0.015	65.242	62.117	3.124	22	0.985	-5.911	5.911	2.472		467.278	2376	39.598	832323470664960477	832319824623262496	832319824623262495	2954	
6	C29H38O5	[M + H]+	C29H39O5+	0.000	0.000	51.373	51.373	0.000	15	0.632	-6.352	6.352	-2.677		467.278	2376	39.598	832323470664960478	832319824623262496	832319824623262495	2954	
7	C29H40O6	[M - H2O + H]+	C29H39O5+	0.000	0.000	51.373	51.373	0.000	15	0.632	-6.352	6.352	-38546.256		467.278	2376	39.598	832323470664960479	832319824623262496	832319824623262495	2954	
8	C29H42O7	[M - H4O2 + H]+	C29H39O5+	0.000	0.000	51.373	51.373	0.000	15	0.632	-6.352	6.352	-77089.835		467.278	2376	39.598	832323470664960480	832319824623262496	832319824623262495	2954	
9	C20H40N6O3S	[M + Na]+	C20H40N6NaO3S+	0.000	0.000	46.462	44.032	2.429	21	0.975	-5.984	5.984	1.004		467.278	2376	39.598	832323470664960481	832319824623262496	832319824623262495	2954	
10	C25H34N6O3	[M + H]+	C25H35N6O3+	0.000	0.000	44.302	41.716	2.586	18	0.713	-5.936	5.936	3.070		467.278	2376	39.598	832323470664960482	832319824623262496	832319824623262495	2954	
1	C24H40N2O8	[M - H]-	C24H39N2O8-		0.248	23.638	15.233	8.405	4	0.115	0.452	1.052	1.139		483.272	2377	39.621	832323499647602789	832319751797553212	832319751797553211	1179	
2	C24H38N2O7	[M + H2O - H]-	C24H39N2O8-		0.248	23.638	15.233	8.405	3	0.095	0.752	1.438	1.139		483.272	2377	39.621	832323499647602790	832319751797553212	832319751797553211	1179	
3	C23H38N2O6	[M + CH2O2 - H]-	C24H39N2O8-		0.248	23.638	15.233	8.405	4	0.115	0.452	1.052	1.139		483.272	2377	39.621	832323499647602791	832319751797553212	832319751797553211	1179	
4	C22H36N2O6	[M + C2H4O2 - H]-	C24H39N2O8-		0.248	23.638	15.233	8.405	3	0.040	-0.075	0.826	1.139		483.272	2377	39.621	832323499647602792	832319751797553212	832319751797553211	1179	
5	C18H41N6O7P	[M - H]-	C18H40N6O7P-		0.002	18.739	12.060	6.679	5	0.977	2.513	2.513	3.274		483.272	2377	39.621	832323499647602793	832319751797553212	832319751797553211	1179	
6	C18H39N6O6P	[M + H2O - H]-	C18H40N6O7P-		0.002	18.739	12.060	6.679	4	0.957	2.386	2.386	3.274		483.272	2377	39.621	832323499647602794	832319751797553212	832319751797553211	1179	
7	C17H39N6O5P	[M + CH2O2 - H]-	C18H40N6O7P-		0.002	18.739	12.060	6.679	5	0.977	2.513	2.513	3.274		483.272	2377	39.621	832323499647602795	832319751797553212	832319751797553211	1179	
8	C16H37N6O5P	[M + C2H4O2 - H]-	C18H40N6O7P-		0.002	18.739	12.060	6.679	3	0.893	2.913	2.913	3.274		483.272	2377	39.621	832323499647602796	832319751797553212	832319751797553211	1179	
9	C20H36F4N6O3	[M - H]-	C20H35F4N6O3-		0.000	16.900	9.284	7.617	4	0.902	0.243	0.978	1.065		483.272	2377	39.621	832323499647602797	832319751797553212	832319751797553211	1179	
10	C20H34F4N6O2	[M + H2O - H]-	C20H35F4N6O3-		0.000	16.900	9.284	7.617	3	0.882	0.610	1.474	1.065		483.272	2377	39.621	832323499647602798	832319751797553212	832319751797553211	1179	
1	C22H45O9P	[M + H]+	C22H46O9P+	0.447	0.255	46.487	38.331	8.157	15	0.961	-4.719	4.719	2.337		485.289	2379	39.644	832323501920915695	832319824736508719	832319824736508718	2957	
2	C22H47O10P	[M - H2O + H]+	C22H46O9P+	0.405	0.255	46.487	38.331	8.157	15	0.961	-4.719	4.719	-37110.770		485.289	2379	39.644	832323501920915696	832319824736508719	832319824736508718	2957	
3	C29H42O7	[M - H2O + H]+	C29H41O6+	0.095	0.238	46.417	42.497	3.920	14	0.959	-4.655	4.655	-37115.652		485.289	2379	39.644	832323501920915698	832319824736508719	832319824736508718	2957	
4	C29H40O6	[M + H]+	C29H41O6+	0.051	0.238	46.417	42.497	3.920	14	0.959	-4.655	4.655	-2.546		485.289	2379	39.644	832323501920915697	832319824736508719	832319824736508718	2957	
5	C25H38N6O5	[M - H2O + H]+	C25H37N6O4+	0.001	0.004	42.354	36.915	5.439	15	0.961	-4.719	4.719	-37110.118		485.289	2379	39.644	832323501920915701	832319824736508719	832319824736508718	2957	
6	C27H42O6	[M + Na]+	C27H42NaO6+	0.000	0.005	42.578	36.486	6.091	15	0.961	-4.719	4.719	2.411		485.289	2379	39.644	832323501920915699	832319824736508719	832319824736508718	2957	
7	C25H36N6O4	[M + H]+	C25H37N6O4+	0.000	0.004	42.354	36.915	5.439	15	0.961	-4.719	4.719	2.988		485.289	2379	39.644	832323501920915700	832319824736508719	832319824736508718	2957	
8	C28H38N4O2	[M + Na]+	C28H38N4NaO2+	0.000	0.000	31.159	27.001	4.158	14	0.959	-4.655	4.655	-0.344		485.289	2379	39.644	832323501920915702	832319824736508719	832319824736508718	2957	
9	C24H40F4O5	[M + H]+	C24H41F4O5+	0.000	0.000	31.056	22.962	8.095	14	0.959	-4.655	4.655	0.137		485.289	2379	39.644	832323501920915703	832319824736508719	832319824736508718	2957	
